1.179999, 0, 0, 30.44272, 2.649128, 0, 9718.462, -746.9425, -6.713542, 0.01916307, 0.1562024, 134.33, 2.100001, 1.704499, 29.48458
 
16.88029, -6.530765E-05, -0.001151054, 36.60377, 0, 0.0000881347265631459233825221, 53240.64, -879.3226, -6.713542, 0.01916307, 0.1562024, 657.8074, 2.119661, 1.641042, 13.84736
 
16.89029, -2.17784E-05, -0.001151707, 36.54266, 0, 0.0000869876827121410997371362, 53126.26, -879.3448, -6.713542, 0.01916307, 0.1562024, 657.5085, 2.119685, 1.641042, 13.84736
 
16.90029, 9.678253E-06, -0.001151925, 36.48159, 0, 0.0000861465169027848069896711, 53012.11, -879.3664, -6.713542, 0.01916307, 0.1562024, 657.2102, 2.119709, 1.641042, 13.84736
 
16.91029, 4.225158E-05, -0.001151828, 36.42058, 0, 0.0000852461548417883598544043, 52898.16, -879.3879, -6.713542, 0.01916307, 0.1562024, 656.9122, 2.119733, 1.641042, 13.84736
 
16.92029, 6.313591E-05, -0.001151406, 36.35969, 0, 0.0000846516180943182880074027, 52784.51, -879.4099, -6.713542, 0.01916307, 0.1562024, 656.6149, 2.119757, 1.641042, 13.84736
 
16.93029, 8.546921E-05, -0.001150775, 36.29889, 0, 0.0000839973544143094366658866, 52671.11, -879.4316, -6.713542, 0.01916307, 0.1562024, 656.3178, 2.119781, 1.641042, 13.84736
 
16.94029, 3.963482E-05, -0.00114992, 36.23817, 0, 0.0000852811040179446853197670, 52557.94, -879.4533, -6.713542, 0.01916307, 0.1562024, 656.0214, 2.119804, 1.641042, 13.84736
 
16.95029, -6.801778E-06, -0.001149524, 36.17751, 0, 0.0000866221171090993701763719, 52444.97, -879.4751, -6.713542, 0.01916307, 0.1562024, 655.7252, 2.119828, 1.641042, 13.84736
 
16.96029, -6.196571E-05, -0.001149592, 36.11694, 0, 0.0000882553122183934846977585, 52332.28, -879.4965, -6.713542, 0.01916307, 0.1562024, 655.4293, 2.119852, 1.641042, 13.84736
 
16.97029, -0.0001260553, -0.001150211, 36.05647, 0, 0.0000901946594006469886377695, 52219.82, -879.5186, -6.713542, 0.01916307, 0.1562024, 655.1341, 2.119876, 1.641042, 13.84736
 
16.98029, -0.0001005503, -0.001151472, 35.99604, 0, 0.0000895953958694253193883156, 52107.58, -879.5396, -6.713542, 0.01916307, 0.1562024, 654.8392, 2.119899, 1.641042, 13.84736
 
16.99029, -8.990852E-05, -0.001152477, 35.93571, 0, 0.0000894052548305078422928612, 51995.55, -879.5613, -6.713542, 0.01916307, 0.1562024, 654.5446, 2.119923, 1.641042, 13.84736
 
17.00029, -8.603352E-05, -0.001153376, 35.87544, 0, 0.0000894026438152822307982872, 51883.77, -879.5828, -6.713542, 0.01916307, 0.1562024, 654.2505, 2.119947, 1.641042, 13.84736
 
17.01029, -8.061002E-05, -0.001154237, 35.81525, 0, 0.0000893515385591446365533833, 51772.23, -879.6039, -6.713542, 0.01916307, 0.1562024, 653.9568, 2.11997, 1.641042, 13.84736
 
17.02029, -8.88917E-05, -0.001155043, 35.75515, 0, 0.0000896959838552582961952215, 51660.92, -879.6255, -6.713542, 0.01916307, 0.1562024, 653.6638, 2.119994, 1.641042, 13.84736
 
17.03029, -9.525138E-05, -0.001155932, 35.69516, 0, 0.0000899914813691145045507573, 51549.89, -879.6469, -6.713542, 0.01916307, 0.1562024, 653.371, 2.120018, 1.641042, 13.84736
 
17.04029, -0.0001077989, -0.001156884, 35.6352, 0, 0.0000904740788698328820513582, 51439.02, -879.668, -6.713542, 0.01916307, 0.1562024, 653.0785, 2.120041, 1.641042, 13.84736
 
17.05029, -0.0001339104, -0.001157962, 35.57537, 0, 0.0000913664127535885591765611, 51328.44, -879.6897, -6.713542, 0.01916307, 0.1562024, 652.7866, 2.120065, 1.641042, 13.84736
 
17.0603, -0.0001322751, -0.001159301, 35.51558, 0, 0.0000914645605614132998260665, 51218.07, -879.7105, -6.713542, 0.01916307, 0.1562024, 652.495, 2.120088, 1.641042, 13.84736
 
17.0703, -0.0001369972, -0.001160624, 35.45587, 0, 0.0000917489415935881483026802, 51107.93, -879.7317, -6.713542, 0.01916307, 0.1562024, 652.204, 2.120112, 1.641042, 13.84736
 
17.0803, -0.0001433839, -0.001161994, 35.39625, 0, 0.0000920868765322772803110224, 50998.04, -879.7526, -6.713542, 0.01916307, 0.1562024, 651.9134, 2.120135, 1.641042, 13.84736
 
17.0903, -0.0001042951, -0.001163428, 35.33669, 0, 0.0000910826746030185139189929, 50888.33, -879.7737, -6.713542, 0.01916307, 0.1562024, 651.623, 2.120158, 1.641042, 13.84736
 
17.1003, -7.262632E-05, -0.001164471, 35.27724, 0, 0.0000902645200297574580658245, 50778.91, -879.795, -6.713542, 0.01916307, 0.1562024, 651.3333, 2.120182, 1.641042, 13.84736
 
17.1103, -3.968654E-05, -0.001165197, 35.21783, 0, 0.0000893805901846993193444017, 50669.67, -879.8155, -6.713542, 0.01916307, 0.1562024, 651.0439, 2.120205, 1.641042, 13.84736
 
17.1203, -1.793018E-05, -0.001165594, 35.1585, 0, 0.0000888012124397152551704438, 50560.66, -879.8367, -6.713542, 0.01916307, 0.1562024, 650.7551, 2.120229, 1.641042, 13.84736
 
17.1303, 2.643273E-05, -0.001165773, 35.0993, 0, 0.0000875269396747764922352022, 50451.92, -879.858, -6.713542, 0.01916307, 0.1562024, 650.4666, 2.120252, 1.641042, 13.84736
 
17.1403, 6.284143E-05, -0.001165509, 35.04015, 0, 0.0000864516946317058738611701, 50343.39, -879.8789, -6.713542, 0.01916307, 0.1562024, 650.1783, 2.120275, 1.641042, 13.84736
 
17.1503, 8.106208E-05, -0.00116488, 34.98104, 0, 0.0000858900840019113679398141, 50235.07, -879.8994, -6.713542, 0.01916307, 0.1562024, 649.8907, 2.120299, 1.641042, 13.84736
 
17.1603, 0.0001084425, -0.00116407, 34.92204, 0, 0.0000850368172568040175587363, 50126.98, -879.9202, -6.713542, 0.01916307, 0.1562024, 649.6035, 2.120322, 1.641042, 13.84736
 
17.1703, 0.0001209776, -0.001162985, 34.86312, 0, 0.0000846066359864869999638871, 50019.13, -879.941, -6.713542, 0.01916307, 0.1562024, 649.3165, 2.120345, 1.641042, 13.84736
 
17.1803, 0.0001235456, -0.001161776, 34.80428, 0, 0.0000844663021187763643737366, 49911.5, -879.9615, -6.713542, 0.01916307, 0.1562024, 649.0301, 2.120368, 1.641042, 13.84736
 
17.1903, 7.040054E-05, -0.00116054, 34.74551, 0, 0.0000860099542877987133246813, 49804.09, -879.9823, -6.713542, 0.01916307, 0.1562024, 648.744, 2.120391, 1.641042, 13.84736
 
17.2003, 3.303492E-05, -0.001159836, 34.68678, 0, 0.0000871220160897888289870231, 49696.84, -880.0029, -6.713542, 0.01916307, 0.1562024, 648.4583, 2.120414, 1.641042, 13.84736
 
17.2103, -2.015311E-05, -0.001159506, 34.62813, 0, 0.0000887481344364247070445681, 49589.82, -880.0235, -6.713542, 0.01916307, 0.1562024, 648.1728, 2.120437, 1.641042, 13.84736
 
17.2203, -7.832409E-05, -0.001159707, 34.56961, 0, 0.0000905732088936657533080027, 49483.09, -880.0441, -6.713542, 0.01916307, 0.1562024, 647.8879, 2.12046, 1.641042, 13.84736
 
17.2303, -0.0001325202, -0.001160491, 34.51112, 0, 0.0000923287650513933728742907, 49376.53, -880.0645, -6.713542, 0.01916307, 0.1562024, 647.6034, 2.120483, 1.641042, 13.84736
 
17.2403, -0.0001946029, -0.001161816, 34.45272, 0, 0.0000943737613637811890107747, 49270.21, -880.0853, -6.713542, 0.01916307, 0.1562024, 647.3195, 2.120506, 1.641042, 13.84736
 
17.2503, -0.00017525, -0.001163762, 34.39441, 0, 0.0000939778368195034444821536, 49164.12, -880.1055, -6.713542, 0.01916307, 0.1562024, 647.0358, 2.120529, 1.641042, 13.84736
 
17.2603, -0.000162412, -0.001165514, 34.33616, 0, 0.0000937649244550557033895286, 49058.25, -880.1259, -6.713542, 0.01916307, 0.1562024, 646.7525, 2.120552, 1.641042, 13.84736
 
17.2703, -0.0001632153, -0.001167138, 34.27797, 0, 0.0000939605933617545458066444, 48952.56, -880.1462, -6.713542, 0.01916307, 0.1562024, 646.4698, 2.120574, 1.641042, 13.84736
 
17.2803, -0.0001616674, -0.001168771, 34.21989, 0, 0.0000940845436463049627611716, 48847.14, -880.1666, -6.713542, 0.01916307, 0.1562024, 646.1874, 2.120597, 1.641042, 13.84736
 
17.2903, -0.0001699651, -0.001170387, 34.16188, 0, 0.0000945115714872948153355539, 48741.92, -880.1868, -6.713542, 0.01916307, 0.1562024, 645.9053, 2.12062, 1.641042, 13.84736
 
17.3003, -0.0001878093, -0.001172087, 34.10392, 0, 0.0000952418985077853512809139, 48636.88, -880.2072, -6.713542, 0.01916307, 0.1562024, 645.6235, 2.120643, 1.641042, 13.84736
 
17.3103, -0.00019401, -0.001173965, 34.04605, 0, 0.0000956268181696889143302134, 48532.08, -880.2274, -6.713542, 0.01916307, 0.1562024, 645.3423, 2.120666, 1.641042, 13.84736
 
17.3203, -0.0001417793, -0.001175905, 33.98825, 0, 0.0000941996571467282072779067, 48427.49, -880.2474, -6.713542, 0.01916307, 0.1562024, 645.0614, 2.120688, 1.641042, 13.84736
 
17.3303, -0.0001002768, -0.001177323, 33.93052, 0, 0.0000930602746106742367000289, 48323.1, -880.2676, -6.713542, 0.01916307, 0.1562024, 644.7809, 2.120711, 1.641042, 13.84736
 
17.3403, -7.351205E-05, -0.001178326, 33.87285, 0, 0.0000923442600468634575489852, 48218.91, -880.2875, -6.713542, 0.01916307, 0.1562024, 644.5006, 2.120734, 1.641042, 13.84736
 
17.3503, -5.672005E-05, -0.001179061, 33.81527, 0, 0.0000919164877186517341473546, 48114.97, -880.3076, -6.713542, 0.01916307, 0.1562024, 644.2209, 2.120757, 1.641042, 13.84736
 
17.3603, -3.467195E-05, -0.001179628, 33.75774, 0, 0.0000913087802916242190342157, 48011.2, -880.3273, -6.713542, 0.01916307, 0.1562024, 643.9416, 2.120779, 1.641042, 13.84736
 
17.3703, -6.022795E-06, -0.001179975, 33.70031, 0, 0.0000904738506346298843082023, 47907.63, -880.3477, -6.713542, 0.01916307, 0.1562024, 643.6625, 2.120802, 1.641042, 13.84736
 
17.3803, 1.557226E-05, -0.001180035, 33.64293, 0, 0.0000898353410995716679754932, 47804.3, -880.3676, -6.713542, 0.01916307, 0.1562024, 643.3841, 2.120825, 1.641042, 13.84736
 
17.3903, 3.941472E-05, -0.001179879, 33.58567, 0, 0.0000891064753488583286715367, 47701.21, -880.3879, -6.713542, 0.01916307, 0.1562024, 643.106, 2.120847, 1.641042, 13.84736
 
17.4003, 4.919838E-05, -0.001179485, 33.52845, 0, 0.0000888009283751009466204922, 47598.32, -880.4073, -6.713542, 0.01916307, 0.1562024, 642.8281, 2.12087, 1.641042, 13.84736
 
17.4103, 5.298216E-05, -0.001178993, 33.47129, 0, 0.0000886767498225615894707533, 47495.61, -880.4271, -6.713542, 0.01916307, 0.1562024, 642.5509, 2.120892, 1.641042, 13.84736
 
17.4203, 7.530363E-05, -0.001178463, 33.41422, 0, 0.0000879600511853121632038999, 47393.15, -880.4467, -6.713542, 0.01916307, 0.1562024, 642.274, 2.120915, 1.641042, 13.84736
 
17.4303, 9.132656E-05, -0.00117771, 33.35726, 0, 0.0000874238165158551351737776, 47290.9, -880.4667, -6.713542, 0.01916307, 0.1562024, 641.9974, 2.120937, 1.641042, 13.84736
 
17.4403, 9.409896E-05, -0.001176797, 33.3003, 0, 0.0000872958208684575166089008, 47188.79, -880.4864, -6.713542, 0.01916307, 0.1562024, 641.7211, 2.12096, 1.641042, 13.84736
 
17.4503, 8.733899E-05, -0.001175856, 33.24346, 0, 0.0000874699831368775320548122, 47086.94, -880.506, -6.713542, 0.01916307, 0.1562024, 641.4454, 2.120982, 1.641042, 13.84736
 
17.4603, 8.318769E-05, -0.001174983, 33.18668, 0, 0.0000875666444640648775138862, 46985.29, -880.5257, -6.713542, 0.01916307, 0.1562024, 641.17, 2.121004, 1.641042, 13.84736
 
17.4703, 7.353158E-05, -0.001174151, 33.12997, 0, 0.0000878436685167742748651876, 46883.84, -880.5452, -6.713542, 0.01916307, 0.1562024, 640.895, 2.121027, 1.641042, 13.84736
 
17.4803, 1.630069E-05, -0.001173415, 33.07331, 0, 0.0000896603423191426084552010, 46782.56, -880.5648, -6.713542, 0.01916307, 0.1562024, 640.6202, 2.121048, 1.641042, 13.84736
 
17.4903, -4.822426E-05, -0.001173252, 33.01677, 0, 0.0000917638472383613761273899, 46681.54, -880.5844, -6.713542, 0.01916307, 0.1562024, 640.3461, 2.121071, 1.641042, 13.84736
 
17.50031, -0.0001122739, -0.001173735, 32.96025, 0, 0.0000939104671234907976879644, 46580.66, -880.6041, -6.713542, 0.01916307, 0.1562024, 640.0722, 2.121093, 1.641042, 13.84736
 
17.51031, -0.000125875, -0.001174857, 32.90383, 0, 0.0000944814537295047363599274, 46480.04, -880.6232, -6.713542, 0.01916307, 0.1562024, 639.7986, 2.121115, 1.641042, 13.84736
 
17.52031, -0.0001286522, -0.001176116, 32.84752, 0, 0.0000947135085211388844373467, 46379.65, -880.6431, -6.713542, 0.01916307, 0.1562024, 639.5257, 2.121137, 1.641042, 13.84736
 
17.53031, -0.0001255931, -0.001177403, 32.79122, 0, 0.0000947583710056051055043913, 46279.43, -880.662, -6.713542, 0.01916307, 0.1562024, 639.2531, 2.121159, 1.641042, 13.84736
 
17.54031, -0.0001351301, -0.001178658, 32.73498, 0, 0.0000952110683148211114227421, 46179.38, -880.6811, -6.713542, 0.01916307, 0.1562024, 638.9808, 2.121181, 1.641042, 13.84736
 
17.55031, -0.0001568968, -0.00118001, 32.67884, 0, 0.0000960719337618765440804888, 46079.54, -880.7007, -6.713542, 0.01916307, 0.1562024, 638.7087, 2.121203, 1.641042, 13.84736
 
17.56031, -0.0001846569, -0.001181579, 32.82391, 0, 0.0000971119574117509824595347, 46263.34, -880.7197, -6.713542, 0.01916307, 0.1562024, 638.4361, 2.121225, 1.641042, 13.84736
 
17.57031, -0.0002064359, -0.001183425, 32.7779, 0, 0.0000980116521538252320187463, 46177.75, -880.7393, -6.713542, 0.01916307, 0.1562024, 638.1638, 2.121248, 1.641042, 13.84736
 
17.58031, -0.0002171838, -0.00118549, 32.73191, 0, 0.0000985706559101993651901584, 46092.32, -880.7582, -6.713542, 0.01916307, 0.1562024, 637.8918, 2.12127, 1.641042, 13.84736
 
17.59031, -0.0001826706, -0.001187662, 32.68605, 0, 0.0000976591872412680794479163, 46007.12, -880.7775, -6.713542, 0.01916307, 0.1562024, 637.6201, 2.121292, 1.641042, 13.84736
 
17.60031, -0.0001620345, -0.001189488, 32.64025, 0, 0.0000971717771392771503167601, 45922.08, -880.7971, -6.713542, 0.01916307, 0.1562024, 637.3486, 2.121314, 1.641042, 13.84736
 
17.61031, -0.000131069, -0.001191109, 32.59454, 0, 0.0000963270501514335721594027, 45837.27, -880.816, -6.713542, 0.01916307, 0.1562024, 637.0775, 2.121336, 1.641042, 13.84736
 
17.62031, -0.0001105743, -0.001192419, 32.54894, 0, 0.0000957991023442407621642335, 45752.69, -880.8354, -6.713542, 0.01916307, 0.1562024, 636.8067, 2.121358, 1.641042, 13.84736
 
17.63031, -0.0001025706, -0.001193525, 32.50341, 0, 0.0000956644165115103054854820, 45668.3, -880.8546, -6.713542, 0.01916307, 0.1562024, 636.5363, 2.12138, 1.641042, 13.84736
 
17.64031, -8.113986E-05, -0.001194551, 32.45797, 0, 0.0000950795730183664158417559, 45584.1, -880.8735, -6.713542, 0.01916307, 0.1562024, 636.2661, 2.121402, 1.641042, 13.84736
 
17.65031, -7.264605E-05, -0.001195362, 32.4126, 0, 0.0000949033786493834126279004, 45500.09, -880.8926, -6.713542, 0.01916307, 0.1562024, 635.9962, 2.121424, 1.641042, 13.84736
 
17.66031, -7.348307E-05, -0.001196089, 32.36731, 0, 0.0000950286433249290878201862, 45416.29, -880.9116, -6.713542, 0.01916307, 0.1562024, 635.7266, 2.121446, 1.641042, 13.84736
 
17.67031, -6.717863E-05, -0.001196823, 32.32215, 0, 0.0000949177706863911747806703, 45332.71, -880.9312, -6.713542, 0.01916307, 0.1562024, 635.4573, 2.121468, 1.641042, 13.84736
 
17.68031, -7.010785E-05, -0.001197495, 32.27705, 0, 0.0000951082061166977871392529, 45249.32, -880.9497, -6.713542, 0.01916307, 0.1562024, 635.1884, 2.12149, 1.641042, 13.84736
 
17.69031, -7.830591E-05, -0.001198196, 32.232, 0, 0.0000954767340155571278286503, 45166.11, -880.9682, -6.713542, 0.01916307, 0.1562024, 634.9197, 2.121511, 1.641042, 13.84736
 
17.70031, -3.019423E-05, -0.001198979, 32.18709, 0, 0.0000939742252077048063140501, 45083.13, -880.9875, -6.713542, 0.01916307, 0.1562024, 634.6513, 2.121534, 1.641042, 13.84736
 
17.71031, 1.131516E-05, -0.001199281, 32.14224, 0, 0.0000926493142728094724675952, 45000.34, -881.0063, -6.713542, 0.01916307, 0.1562024, 634.3833, 2.121556, 1.641042, 13.84736
 
17.72031, 3.902534E-05, -0.001199168, 32.09747, 0, 0.0000917492207943368363206361, 44917.74, -881.025, -6.713542, 0.01916307, 0.1562024, 634.1155, 2.121577, 1.641042, 13.84736
 
17.73031, 7.677228E-05, -0.001198778, 32.05282, 0, 0.0000904876073692738094719367, 44835.39, -881.0439, -6.713542, 0.01916307, 0.1562024, 633.8484, 2.121599, 1.641042, 13.84736
 
17.74031, 0.0001192907, -0.00119801, 32.00825, 0, 0.0000890317832838039958297816, 44753.25, -881.0628, -6.713542, 0.01916307, 0.1562024, 633.5816, 2.121621, 1.641042, 13.84736
 
17.75031, 9.630468E-05, -0.001196817, 31.96373, 0, 0.0000897425067697717647773906, 44671.25, -881.0814, -6.713542, 0.01916307, 0.1562024, 633.3151, 2.121643, 1.641042, 13.84736
 
17.76031, 8.422294E-05, -0.001195854, 31.91934, 0, 0.0000901061596696661402554333, 44589.48, -881.1005, -6.713542, 0.01916307, 0.1562024, 633.0485, 2.121665, 1.641042, 13.84736
 
17.77031, 4.887104E-05, -0.001195012, 31.87497, 0, 0.0000912666288724720131674320, 44507.83, -881.119, -6.713542, 0.01916307, 0.1562024, 632.7823, 2.121686, 1.641042, 13.84736
 
17.78031, 2.471743E-05, -0.001194523, 31.83072, 0, 0.0000920797999695656533181884, 44426.43, -881.1375, -6.713542, 0.01916307, 0.1562024, 632.5164, 2.121708, 1.641042, 13.84736
 
17.79031, -1.086535E-05, -0.001194276, 31.78656, 0, 0.0000933021589973034256386130, 44345.21, -881.1565, -6.713542, 0.01916307, 0.1562024, 632.2508, 2.12173, 1.641042, 13.84736
 
17.80031, -5.071762E-05, -0.001194385, 31.74247, 0, 0.0000947014976380063630080571, 44264.18, -881.1752, -6.713542, 0.01916307, 0.1562024, 631.9855, 2.121751, 1.641042, 13.84736
 
17.81031, -8.611666E-05, -0.001194892, 31.69846, 0, 0.0000959851122874486419517252, 44183.35, -881.1937, -6.713542, 0.01916307, 0.1562024, 631.7205, 2.121773, 1.641042, 13.84736
 
17.82031, -0.0001257629, -0.001195753, 31.65452, 0, 0.0000974454203751806492776337, 44102.7, -881.212, -6.713542, 0.01916307, 0.1562024, 631.4558, 2.121794, 1.641042, 13.84736
 
17.83031, -0.0001541355, -0.001197011, 31.61069, 0, 0.0000985565968717204208504235, 44022.25, -881.231, -6.713542, 0.01916307, 0.1562024, 631.1914, 2.121816, 1.641042, 13.84736
 
17.84031, -0.000194193, -0.001198552, 31.56693, 0, 0.0001000930625634630135698908, 43941.99, -881.2495, -6.713542, 0.01916307, 0.1562024, 630.9274, 2.121837, 1.641042, 13.84736
 
17.85031, -0.0001901708, -0.001200494, 31.52326, 0, 0.0001001554211882119629540476, 43861.94, -881.2679, -6.713542, 0.01916307, 0.1562024, 630.6636, 2.121859, 1.641042, 13.84736
 
17.86031, -0.0001760471, -0.001202396, 31.47965, 0, 0.0000998675312096974130458458, 43782.04, -881.2863, -6.713542, 0.01916307, 0.1562024, 630.4001, 2.12188, 1.641042, 13.84736
 
17.87031, -0.0001741893, -0.001204156, 31.43615, 0, 0.0000999887480806256696815832, 43702.38, -881.3049, -6.713542, 0.01916307, 0.1562024, 630.137, 2.121902, 1.641042, 13.84736
 
17.88031, -0.0001811096, -0.001205898, 31.3927, 0, 0.0001004107714624038968198817, 43622.87, -881.323, -6.713542, 0.01916307, 0.1562024, 629.8741, 2.121923, 1.641042, 13.84736
 
17.89031, -0.0001740467, -0.001207709, 31.34937, 0, 0.0001003566266491258088477477, 43543.59, -881.3416, -6.713542, 0.01916307, 0.1562024, 629.6118, 2.121945, 1.641042, 13.84736
 
17.90031, -0.000168145, -0.001209449, 31.30611, 0, 0.0001003363257669394403461250, 43464.51, -881.3597, -6.713542, 0.01916307, 0.1562024, 629.3496, 2.121966, 1.641042, 13.84736
 
17.91031, -0.0001158615, -0.001211131, 31.2629, 0, 0.0000987045963438057470865124, 43385.55, -881.3779, -6.713542, 0.01916307, 0.1562024, 629.0876, 2.121988, 1.641042, 13.84736
 
17.92031, -6.998074E-05, -0.00121229, 31.21979, 0, 0.0000972477974611556641460626, 43306.8, -881.3964, -6.713542, 0.01916307, 0.1562024, 628.826, 2.122009, 1.641042, 13.84736
 
17.93032, -3.706451E-05, -0.001212989, 31.17678, 0, 0.0000962000534663987486839536, 43228.27, -881.4147, -6.713542, 0.01916307, 0.1562024, 628.5647, 2.122031, 1.641042, 13.84736
 
17.94032, 1.539925E-06, -0.00121336, 31.13385, 0, 0.0000949245029954729239436085, 43149.91, -881.4331, -6.713542, 0.01916307, 0.1562024, 628.3036, 2.122052, 1.641042, 13.84736
 
17.95032, 3.413043E-05, -0.001213345, 31.09095, 0, 0.0000938236516925569104043706, 43071.71, -881.4509, -6.713542, 0.01916307, 0.1562024, 628.043, 2.122074, 1.641042, 13.84736
 
17.96032, 7.601137E-05, -0.001213003, 31.04819, 0, 0.0000923687121636382916367197, 42993.75, -881.4692, -6.713542, 0.01916307, 0.1562024, 627.7825, 2.122095, 1.641042, 13.84736
 
17.97032, 0.0001051252, -0.001212243, 31.00548, 0, 0.0000913225765205317139699216, 42915.93, -881.4871, -6.713542, 0.01916307, 0.1562024, 627.5224, 2.122116, 1.641042, 13.84736
 
17.98032, 0.0001218133, -0.001211192, 30.96284, 0, 0.0000906855914754990898606806, 42838.3, -881.5052, -6.713542, 0.01916307, 0.1562024, 627.2626, 2.122138, 1.641042, 13.84736
 
17.99032, 0.000151283, -0.001209974, 30.92031, 0, 0.0000895845071172092968562631, 42760.86, -881.5235, -6.713542, 0.01916307, 0.1562024, 627.0031, 2.122159, 1.641042, 13.84736
 
18.00032, 0.0001219125, -0.001208461, 30.87784, 0, 0.0000905268625702064388896843, 42683.61, -881.5416, -6.713542, 0.01916307, 0.1562024, 626.744, 2.12218, 1.641042, 13.84736
 
18.01032, 9.981433E-05, -0.001207242, 30.83546, 0, 0.0000912394091351353199774293, 42606.57, -881.5591, -6.713542, 0.01916307, 0.1562024, 626.485, 2.122201, 1.641042, 13.84736
 
18.02032, 7.026993E-05, -0.001206244, 30.79315, 0, 0.0000922349793375298962826445, 42529.68, -881.5771, -6.713542, 0.01916307, 0.1562024, 626.2264, 2.122222, 1.641042, 13.84736
 
18.03032, 2.943954E-05, -0.001205541, 30.75092, 0, 0.0000936565105987140465443709, 42452.97, -881.5952, -6.713542, 0.01916307, 0.1562024, 625.9682, 2.122244, 1.641042, 13.84736
 
18.04032, 3.280904E-06, -0.001205247, 30.70878, 0, 0.0000945952725628145536021172, 42376.46, -881.6131, -6.713542, 0.01916307, 0.1562024, 625.7102, 2.122265, 1.641042, 13.84736
 
18.05032, -3.550773E-05, -0.001205214, 30.66671, 0, 0.0000960062233906222051109476, 42300.1, -881.631, -6.713542, 0.01916307, 0.1562024, 625.4523, 2.122286, 1.641042, 13.84736
 
18.06032, -7.568979E-05, -0.001205569, 30.6247, 0, 0.0000975020385318102676246289, 42223.92, -881.6489, -6.713542, 0.01916307, 0.1562024, 625.1949, 2.122307, 1.641042, 13.84736
 
18.07032, -0.0001090649, -0.001206326, 30.58278, 0, 0.0000987920602860712327237939, 42147.91, -881.6667, -6.713542, 0.01916307, 0.1562024, 624.9376, 2.122328, 1.641042, 13.84736
 
18.08032, -0.0001672345, -0.001207417, 30.54093, 0, 0.0001009973538955128137031413, 42072.07, -881.6845, -6.713542, 0.01916307, 0.1562024, 624.6805, 2.122349, 1.641042, 13.84736
 
18.09032, -0.0002139082, -0.001209089, 30.49919, 0, 0.0001028448495107742404727782, 41996.45, -881.7023, -6.713542, 0.01916307, 0.1562024, 624.4237, 2.12237, 1.641042, 13.84736
 
18.10032, -0.0002185813, -0.001211228, 30.45748, 0, 0.0001032309840550349748107959, 41920.96, -881.7201, -6.713542, 0.01916307, 0.1562024, 624.1673, 2.122391, 1.641042, 13.84736
 
18.11032, -0.0002113619, -0.001213414, 30.41587, 0, 0.0001031948540579699280218425, 41845.66, -881.7379, -6.713542, 0.01916307, 0.1562024, 623.9111, 2.122412, 1.641042, 13.84736
 
18.12032, -0.0002157086, -0.001215527, 30.37436, 0, 0.0001035679987132053714954093, 41770.55, -881.756, -6.713542, 0.01916307, 0.1562024, 623.6553, 2.122433, 1.641042, 13.84736
 
18.13032, -0.0002099483, -0.001217684, 30.3329, 0, 0.0001035813480220477774546533, 41695.62, -881.7736, -6.713542, 0.01916307, 0.1562024, 623.3998, 2.122454, 1.641042, 13.84736
 
18.14032, -0.0002156773, -0.001219784, 30.29152, 0, 0.0001040038651389703124027595, 41620.86, -881.7912, -6.713542, 0.01916307, 0.1562024, 623.1446, 2.122475, 1.641042, 13.84736
 
18.15032, -0.0002295457, -0.001221941, 30.25022, 0, 0.0001047258654837429004302816, 41546.28, -881.8088, -6.713542, 0.01916307, 0.1562024, 622.8896, 2.122496, 1.641042, 13.84736
 
18.16032, -0.0001844088, -0.001224236, 30.20899, 0, 0.0001033252631714926161786109, 41471.86, -881.8265, -6.713542, 0.01916307, 0.1562024, 622.6351, 2.122517, 1.641042, 13.84736
 
18.17032, -0.0001469007, -0.00122608, 30.16784, 0, 0.0001021600372332358909681990, 41397.63, -881.844, -6.713542, 0.01916307, 0.1562024, 622.3807, 2.122538, 1.641042, 13.84736
 
18.18032, -0.000103404, -0.001227549, 30.12676, 0, 0.0001007430560561796014042191, 41323.57, -881.8616, -6.713542, 0.01916307, 0.1562024, 622.1268, 2.122559, 1.641042, 13.84736
 
18.19032, -6.921205E-05, -0.001228583, 30.08575, 0, 0.0000996247723773326814935693, 41249.65, -881.879, -6.713542, 0.01916307, 0.1562024, 621.8727, 2.12258, 1.641042, 13.84736
 
18.20032, -3.99193E-05, -0.001229275, 30.04485, 0, 0.0000986537595709321358761294, 41175.93, -881.897, -6.713542, 0.01916307, 0.1562024, 621.6191, 2.122601, 1.641042, 13.84736
 
18.21032, -2.257615E-05, -0.001229675, 30.00399, 0, 0.0000980921100178869047007655, 41102.37, -881.9142, -6.713542, 0.01916307, 0.1562024, 621.3657, 2.122622, 1.641042, 13.84736
 
18.22032, -1.210795E-05, -0.0012299, 29.9632, 0, 0.0000977659352357152463241902, 41028.96, -881.9316, -6.713542, 0.01916307, 0.1562024, 621.1126, 2.122642, 1.641042, 13.84736
 
18.23032, 6.26555E-06, -0.001230021, 29.92251, 0, 0.0000971405232713890960944323, 40955.75, -881.949, -6.713542, 0.01916307, 0.1562024, 620.8598, 2.122663, 1.641042, 13.84736
 
18.24032, 1.476278E-05, -0.001229959, 29.88187, 0, 0.0000968606553451335386085106, 40882.7, -881.9664, -6.713542, 0.01916307, 0.1562024, 620.6074, 2.122684, 1.641042, 13.84736
 
